,EX_arg_L_m,EX_chol_m,EX_co2_m,EX_cys_L_m,EX_gal_m,EX_h_m,EX_hco3_m,EX_his_L_m,EX_ile_L_m,EX_inost_m,EX_leu_L_m,EX_lys_L_m,EX_met_L_m,EX_nh4_m,EX_o2_m,EX_phe_L_m,EX_pi_m,EX_thr_L_m,EX_trp_L_m,EX_tyr_L_m,EX_val_L_m,EX_h2o_m,EX_acac_m,EX_for_m,EX_ser_L_m,EX_urea_m
com_0.5339_0.3409_0.1252,0.00951852751294092,0.004555677592106179,-0.22612185690494435,0.0012338900651442941,0.111,,-0.013220723203164475,0.04859629504517826,0.0075796368950102,0.000617726629641332,0.014453981794270635,0.015687845364604398,0.004054236708874394,-0.01067149800895131,0.12362789559548076,0.006874609847415026,0.032896572638733364,0.008284663942607155,0.0003525400186148263,0.0042304272337345405,0.009342336988080773,-0.20456584256836252,,,,
com_0.1647_0.286_0.5494,0.009518527512937377,0.00455567759210191,-0.2261218569044603,0.0012338900651454674,0.111,,-0.013220723203429152,0.04859629504522174,0.007579636895010769,0.0006177266296283839,0.014453981794267146,0.01568784536460313,0.004054236708876012,-0.010671498009175218,0.12362789559538317,0.006874609847414189,0.032896572638776905,0.00828466394260735,0.0003525400186205018,0.004230427233731338,0.009342336988089858,-0.20456584256766308,,,,
com_0.566_0.0847_0.3493,0.009518527512931911,0.004555677592107536,-0.22612185690517572,0.0012338900651485284,0.111,,-0.013220723202743256,0.04859629504510674,0.0075796368950094015,0.0006177266296387525,0.01445398179426634,0.015687845364601043,0.0040542367088742945,-0.010671498009010945,0.12362789559531734,0.006874609847412777,0.032896572638626734,0.008284663942606026,0.0003525400186159924,0.004230427233731731,0.0093423369880844,-0.20456584256839072,,,,
com_0.3777_0.4836_0.1387,0.009518527512935986,0.004555677592104771,-0.22612185690497272,0.0012338900651498175,0.111,,-0.013220723203062112,0.048596295045202964,0.007579636895008902,0.0006177266296396441,0.014453981794261637,0.01568784536459749,0.004054236708873209,-0.010671498009062048,0.1236278955953839,0.006874609847414118,0.03289657263877876,0.008284663942605658,0.00035254001861317506,0.004230427233732448,0.009342336988076749,-0.20456584256804278,,,,
com_0.3792_0.4818_0.139,0.009518527512934041,0.004555677592103698,-0.22612185690677744,0.001233890065153176,0.111,,-0.01322072320062112,0.04859629504496257,0.007579636895009117,0.0006177266296391421,0.0144539817942643,0.01568784536459304,0.004054236708872514,-0.010671498008357327,0.12362789559502531,0.006874609847411647,0.03289657263709151,0.008284663942602638,0.00035254001861188296,0.004230427233732098,0.009342336988076431,-0.20456584256944432,,,,
com_0.2911_0.2808_0.428,0.009518527512932319,0.00455567759210321,-0.2261218569052088,0.0012338900651377854,0.111,,-0.013220723202962276,0.04859629504522524,0.0075796368950078645,0.0006177266296416055,0.014453981794262272,0.015687845364593323,0.004054236708873299,-0.010671498009149266,0.12362789559537209,0.006874609847411963,0.03289657263874371,0.008284663942603767,0.0003525400186110235,0.004230427233730469,0.009342336988075147,-0.2045658425680852,,,,
com_0.3969_0.2754_0.3278,0.009518527512941435,0.004555677592104885,-0.2261218569049741,0.0012338900651476445,0.111,,-0.013220723203018814,0.04859629504529987,0.007579636895005727,0.000617726629636777,0.01445398179426316,0.015687845364597084,0.004054236708873593,-0.0106714980091201,0.12362789559552999,0.0068746098474132605,0.03289657263883693,0.008284663942607509,0.00035254001861228195,0.004230427233733917,0.009342336988076452,-0.20456584256850716,,,,
com_0.3125_0.5222_0.1653,0.00951852751293722,0.0045556775921054985,-0.021556014336589602,0.001233890065158949,0.111,-0.20456584256857635,-0.21778656577131716,0.04859629504511547,0.007579636895009864,0.0006177266296384942,0.014453981794265146,0.015687845364599586,0.004054236708873493,-0.010671498008828655,0.1236278955954429,0.006874609847413572,0.03289657263859605,0.008284663942606156,0.0003525400186131672,0.004230427233732663,0.00934233698807805,,,,,
com_0.3143_0.6232_0.0625,0.009518527512936427,0.004555677592104775,-0.22612185690583408,0.00123389006514385,0.111,,-0.013220723202168827,0.04859629504524146,0.0075796368950089505,0.0006177266296377769,0.014453981794257977,0.015687845364596845,0.004054236708872999,-0.010671498009098345,0.1236278955954138,0.006874609847412848,0.03289657263875095,0.008284663942605052,0.0003525400186138616,0.004230427233732054,0.00934233698807737,-0.20456584256852473,,,,
com_0.4371_0.2102_0.3527,0.009518527512936938,0.00455567759210261,-0.2261218569050909,0.0012338900651489015,0.111,,-0.013220723202835405,0.048596295045079944,0.007579636895011296,0.000617726629640816,0.014453981794265375,0.01568784536459999,0.004054236708874936,-0.01067149800901266,0.12362789559526179,0.006874609847415257,0.03289657263863584,0.008284663942607335,0.000352540018610629,0.004230427233732398,0.009342336988079476,-0.2045658425681295,,,,
com_0.2037_0.403_0.3933,0.009518527512930829,0.004555677592100775,-0.22612185690491238,0.0012338900651460705,0.111,,-0.013220723203088314,0.048596295045120155,0.007579636895003826,0.000617726629636816,0.01445398179425745,0.015687845364587956,0.00405423670887375,-0.010671498008988162,0.12362789559531687,0.006874609847409367,0.03289657263873778,0.008284663942603875,0.00035254001861636115,0.004230427233730125,0.009342336988074454,-0.2045658425682606,,,,
com_0.1311_0.1422_0.7267,0.009518527512934971,0.004555677592102884,-0.22612185690446313,0.00123389006515362,0.111,,-0.01322072320363099,0.04859629504521294,0.007579636895001127,0.0006177266296351871,0.014453981794260506,0.01568784536459189,0.004054236708870188,-0.01067149800926907,0.12362789559528377,0.006874609847408992,0.032896572638785225,0.008284663942603588,0.0003525400186058649,0.0042304272337334,0.00934233698807176,-0.20456584256731014,,,,
com_0.1465_0.4397_0.4138,0.009518527512938227,0.0045556775921057,-0.22612185690516462,0.0012338900651496232,0.111,,-0.013220723202645557,0.04859629504507604,0.007579636895012041,0.0006177266296373832,0.014453981794274151,0.01568784536460147,0.004054236708872048,-0.010671498008817278,0.12362789559532145,0.006874609847414976,0.03289657263859706,0.008284663942609106,0.0003525400186110588,0.0042304272337370585,0.009342336988079097,-0.20456584256850263,,,,
com_0.0089_0.6066_0.3846,0.009518527512934244,0.004555677592106958,-0.22612185690469966,0.0012338900651460705,0.111,,-0.013220723203187401,0.04859629504521417,0.00757963689501007,0.0006177266296385887,0.014453981794266739,0.01568784536459713,0.0040542367088706064,-0.010671498009009402,0.1236278955953914,0.006874609847416288,0.03289657263877569,0.008284663942603854,0.00035254001861777186,0.0042304272337332464,0.00934233698807707,-0.2045658425681311,,,,
com_0.112_0.8548_0.0332,0.009516181321345645,0.004554554677615037,-0.22613116546407858,0.001233585927508829,0.111,,-0.013118348863054519,0.048551278163881995,0.007577768614402634,0.0006175743681652809,0.014450419078293503,0.015683978517635457,0.004053237392952773,-0.01056975201981752,0.12359639049459525,0.006872915346683057,0.03288846406710467,0.008282621882122683,0.00035245312214517475,0.0042293844891699095,0.009340034225128037,-0.20477869561205897,,,,
com_0.3402_0.3254_0.3344,0.009518527512932303,0.004555677592105995,-0.22612185690509623,0.0012338900651451823,0.111,,-0.013220723203006823,0.04859629504521464,0.0075796368950084205,0.00061772662964132,0.014453981794261713,0.015687845364599357,0.004054236708872829,-0.010671498009125716,0.12362789559537743,0.006874609847415098,0.03289657263883671,0.008284663942606496,0.0003525400186126086,0.004230427233733667,0.009342336988076216,-0.2045658425680732,,,,
com_0.278_0.3907_0.3312,0.009518527512939478,0.004555677592105596,-0.2261218569051855,0.0012338900651465146,0.111,,-0.013220723202840623,0.048596295045110496,0.007579636895011296,0.0006177266296360321,0.014453981794268763,0.0156878453645993,0.004054236708871167,-0.010671498009003605,0.12362789559530225,0.006874609847415077,0.03289657263865811,0.008284663942607514,0.0003525400186135421,0.004230427233731639,0.009342336988079005,-0.20456584256824917,,,,
com_0.1748_0.3958_0.4295,0.009518527512939556,0.004555677592104554,-0.22612185690461128,0.0012338900651416296,0.111,,-0.013220723203122065,0.04859629504519022,0.007579636895004974,0.0006177266296387764,0.014453981794266504,0.015687845364599766,0.004054236708874562,-0.010671498009032405,0.12362789559534532,0.00687460984741586,0.03289657263877927,0.008284663942606293,0.000352540018616703,0.004230427233731732,0.009342336988076284,-0.20456584256817667,,,,
com_0.1374_0.2623_0.6003,0.009518527512930407,0.004555677592116443,-0.2261218569050527,0.0012338900651482083,0.111,,-0.01322072320264911,0.04859629504491416,0.00757963689500548,0.0006177266296400961,0.014453981794253253,0.015687845364583782,0.004054236708863614,-0.010671498008344365,0.12362789559528975,0.006874609847411085,0.032896572638740136,0.008284663942597923,0.0003525400186162111,0.004230427233734308,0.009342336988070195,-0.20456584256959598,,,,
com_0.302_0.2621_0.4359,0.009518527512938652,0.004555677592103779,-0.02155601433604737,0.0012338900651523792,0.111,-0.2045658425686705,-0.2177865657716307,0.04859629504505431,0.007579636895015462,0.0006177266296373464,0.014453981794263548,0.015687845364598038,0.004054236708874296,-0.010671498008690307,0.1236278955953458,0.006874609847414237,0.032896572638771084,0.008284663942604298,0.0003525400186122582,0.004230427233730001,0.009342336988076752,,,,,
com_0.1275_0.3957_0.4768,0.009518527512944897,0.004555677592107038,-0.22612185690508024,0.0012338900651478468,0.111,,-0.01322072320300638,0.04859629504522347,0.007579636895011282,0.0006177266296395089,0.014453981794266468,0.01568784536460158,0.004054236708876945,-0.010671498009023502,0.12362789559545476,0.0068746098474157784,0.0328965726390656,0.008284663942606787,0.0003525400186107236,0.004230427233736616,0.00934233698807845,-0.20456584256845045,,,,
com_0.1431_0.3294_0.5275,0.00951852751294052,0.004555677592108292,-0.22612185690493103,0.0012338900651478468,0.111,,-0.013220723203261286,0.04859629504533605,0.007579636895003498,0.0006177266296426424,0.01445398179426701,0.015687845364590926,0.004054236708874564,-0.010671498009397935,0.1236278955953654,0.00687460984741155,0.03289657263884307,0.008284663942602941,0.0003525400186151424,0.0042304272337358746,0.00934233698807921,-0.20456584256777965,,,,
com_0.0665_0.4062_0.5273,0.009518527512935217,0.0045556775921050995,-0.2261218569050758,0.0012338900651549523,0.111,,-0.013220723202734597,0.04859629504506711,0.0075796368950072435,0.0006177266296369697,0.014453981794268317,0.015687845364599717,0.004054236708874783,-0.010671498008808778,0.12362789559530597,0.006874609847418164,0.03289657263865229,0.008284663942603816,0.00035254001861624335,0.004230427233736527,0.009342336988080967,-0.20456584256853727,,,,
com_0.1865_0.6978_0.1157,0.009518527512934211,0.0045556775921043674,-0.2261218569050154,0.0012338900651420737,0.111,,-0.013220723202806539,0.04859629504509724,0.007579636895005192,0.0006177266296386282,0.014453981794262383,0.015687845364593382,0.0040542367088718945,-0.010671498008913056,0.12362789559530254,0.0068746098474116255,0.03289657263870274,0.008284663942603692,0.00035254001861448065,0.004230427233731798,0.009342336988075952,-0.20456584256833021,,,,
com_0.4607_0.0708_0.4685,0.009518527512936954,0.004555677592100977,-0.02155601433636517,0.0012338900651545082,0.111,-0.20456584256861188,-0.21778656577140987,0.048596295045066636,0.0075796368950055626,0.0006177266296377101,0.0144539817942627,0.01568784536459025,0.004054236708871074,-0.01067149800878088,0.12362789559533008,0.0068746098474114885,0.032896572638771396,0.008284663942599637,0.00035254001860412723,0.004230427233728563,0.009342336988072807,,,,,
com_0.7444_0.0375_0.2181,0.009518527512929802,0.004555677592103919,-0.22612185690496928,0.0012338900651514134,0.111,,-0.013220723203072993,0.048596295045177706,0.007579636895007921,0.0006177266296399626,0.014453981794263604,0.0156878453645939,0.004054236708871501,-0.010671498009101622,0.12362789559534572,0.0068746098474114226,0.032896572638807554,0.00828466394260442,0.0003525400186127123,0.0042304272337329194,0.00934233698807768,-0.20456584256812027,,,,
com_0.4398_0.1176_0.4426,0.009518527512937297,0.004555677592106718,-0.021556014336624574,0.0012338900651358564,0.111,-0.2045658425687762,-0.2177865657712924,0.048596295045102246,0.007579636895010033,0.0006177266296367463,0.014453981794263032,0.015687845364594465,0.004054236708869672,-0.010671498008972113,0.12362789559529475,0.006874609847414202,0.032896572638629315,0.008284663942605864,0.000352540018615923,0.004230427233729902,0.009342336988077068,,,,,
com_0.6624_0.3084_0.0293,0.009517135892388062,0.0045550115463803,-0.021435283919908982,0.0012337096688867025,0.111,-0.2046920942653907,-0.21785209513179815,0.0485695937229762,0.007578528742677645,0.000617636317238399,0.01445186860417154,0.015685551782113175,0.004053643974428594,-0.010611148372307255,0.12360920865328895,0.006873604770912416,0.032891763118937566,0.00828345271444329,0.0003524884768250298,0.004229808740014695,0.009340971126802378,,,,,
com_0.2972_0.2469_0.4559,0.009518527512937745,0.004555677592101855,-0.2261218569049066,0.001233890065149023,0.111,,-0.013220723202925083,0.04859629504506581,0.007579636895007581,0.000617726629641452,0.01445398179425872,0.015687845364594517,0.004054236708873303,-0.01067149800878623,0.12362789559533323,0.006874609847415251,0.03289657263878289,0.00828466394260639,0.00035254001861407576,0.004230427233733087,0.00934233698807796,-0.20456584256836774,,,,
com_0.1248_0.4831_0.3921,0.009518527512937148,0.004555677592104161,-0.22612185690582454,0.00123389006514385,0.111,,-0.013220723202556073,0.04859629504527497,0.007579636895006184,0.0006177266296424759,0.014453981794253723,0.01568784536459423,0.004054236708872927,-0.010671498009216157,0.12362789559534411,0.006874609847413323,0.032896572638770244,0.008284663942604617,0.00035254001861555477,0.0042304272337316895,0.009342336988078384,-0.20456584256808455,,,,
com_0.1136_0.0878_0.7986,0.009518527512939802,0.004555677592111712,-0.22612185690467956,0.0012338900651384654,0.111,,-0.013220723203369394,0.048596295045282484,0.007579636895017483,0.0006177266296362759,0.014453981794262995,0.015687845364593854,0.0040542367088749875,-0.010671498009164837,0.1236278955954158,0.006874609847416895,0.03289657263892521,0.008284663942606721,0.0003525400186153844,0.004230427233731734,0.009342336988083056,-0.2045658425677444,,,,
com_0.688_0.1903_0.1217,0.009518527512936739,0.00455567759210528,-0.22612185690464504,0.0012338900651458484,0.111,,-0.013220723203114071,0.04859629504526223,0.007579636895009739,0.0006177266296388532,0.01445398179426527,0.015687845364597428,0.004054236708872642,-0.010671498009202196,0.12362789559542102,0.006874609847413146,0.0328965726387606,0.008284663942604601,0.00035254001861422847,0.004230427233731959,0.009342336988077422,-0.20456584256828053,,,,
com_0.0417_0.6371_0.3212,0.009518527512937533,0.004555677592106607,-0.22612185690510778,0.0012338900651407414,0.111,,-0.013220723203040963,0.04859629504521976,0.00757963689501017,0.0006177266296411899,0.014453981794264593,0.0156878453645975,0.004054236708872026,-0.010671498009058863,0.12362789559541683,0.006874609847415712,0.032896572638796695,0.008284663942604627,0.00035254001861244496,0.004230427233732601,0.009342336988076958,-0.2045658425682615,,,,
com_0.4851_0.3402_0.1747,0.009518527512941728,0.004555677592107311,-0.22612185690513664,0.001233890065138743,0.111,,-0.013220723203056561,0.04859629504526581,0.007579636895010086,0.0006177266296376382,0.014453981794258044,0.015687845364604724,0.004054236708874799,-0.01067149800951091,0.12362789559528918,0.0068746098474165036,0.032896572638795626,0.008284663942608633,0.000352540018615018,0.004230427233733834,0.009342336988080211,-0.20456584256714827,,,,
com_0.3786_0.3038_0.3176,0.009518527512931476,0.004555677592103833,-0.22612185690525166,0.0012338900651496232,0.111,,-0.013220723202656437,0.048596295045077155,0.007579636895004386,0.0006177266296397084,0.014453981794255721,0.01568784536459372,0.004054236708871999,-0.010671498008877761,0.12362789559526889,0.006874609847410648,0.03289657263876863,0.008284663942598126,0.00035254001861549536,0.004230427233730638,0.009342336988072837,-0.20456584256868404,,,,
com_0.8737_0.0558_0.0706,0.009518527512938172,0.004555677592105342,-0.22612185690490674,0.0012338900651478468,0.111,,-0.01322072320312595,0.04859629504518499,0.0075796368950106375,0.0006177266296391486,0.0144539817942676,0.01568784536459914,0.0040542367088731435,-0.010671498009024082,0.1236278955953944,0.006874609847414696,0.03289657263875639,0.008284663942606579,0.00035254001861364907,0.004230427233731429,0.009342336988078882,-0.20456584256814703,,,,
com_0.3008_0.2835_0.4157,0.009518527512941216,0.004555677592105617,-0.22612185690520548,0.0012338900651467366,0.111,,-0.01322072320287404,0.04859629504519934,0.00757963689501073,0.0006177266296410731,0.014453981794269327,0.015687845364602833,0.004054236708870673,-0.010671498009187728,0.12362789559537302,0.00687460984741375,0.03289657263862528,0.008284663942607712,0.0003525400186151873,0.00423042723373113,0.00934233698808076,-0.20456584256814248,,,,
com_0.0258_0.4223_0.5519,0.009518527512938203,0.004555677592100248,-0.22612185690487863,0.001233890065138965,0.111,,-0.013220723203052565,0.04859629504516813,0.00757963689500901,0.0006177266296399386,0.01445398179426147,0.015687845364592286,0.004054236708874648,-0.010671498008818774,0.12362789559545302,0.006874609847410637,0.032896572638892514,0.008284663942599541,0.00035254001861265193,0.0042304272337327364,0.009342336988072271,-0.20456584256866606,,,,
com_0.452_0.1966_0.3514,0.009518527512936192,0.0045556775921034975,-0.021556014336648666,0.0012338900651567286,0.111,-0.20456584256858035,-0.21778656577101785,0.04859629504483187,0.007579636895007258,0.0006177266296380499,0.014453981794263888,0.01568784536459831,0.004054236708873582,-0.01067149800862438,0.12362789559497113,0.006874609847412744,0.03289657263876085,0.008284663942606765,0.0003525400186148655,0.004230427233733182,0.009342336988076592,,,,,
com_0.3061_0.5559_0.138,0.009518527513149255,0.0045556775922060205,-0.22612185690567266,0.001233890065138521,0.111,,-0.013220723203158535,0.048596295045520724,0.00757963689517827,0.0006177266296524144,0.014453981794265729,0.01568784536494696,0.004054236708433295,-0.01067149800917922,0.12362789559541923,0.006874609847567221,0.032896572639457534,0.00828466394278932,0.0003525400186225479,0.004230427233826724,0.009342336988285127,-0.2045658425669259,,,,
com_0.5929_0.3504_0.0567,0.009518527512936838,0.004555677592104009,-0.22612185690558145,0.0012338900651452328,0.111,,-0.013220723202135076,0.04859629504507269,0.00757963689500974,0.0006177266296392589,0.014453981794268156,0.01568784536459706,0.0040542367088731235,-0.010671498008801877,0.12362789559527274,0.006874609847413235,0.03289657263874561,0.00828466394260544,0.00035254001861390353,0.004230427233732316,0.009342336988077645,-0.2045658425688825,,,,
com_0.0603_0.3955_0.5442,0.009518527512940132,0.004555677592109125,-0.22612185690458375,0.001233890065143406,0.111,,-0.01322072320373735,0.048596295045358374,0.0075796368950125995,0.0006177266296354147,0.01445398179426436,0.015687845364603152,0.00405423670887359,-0.01067149800916815,0.12362789559564984,0.006874609847416124,0.032896572639185565,0.008284663942609075,0.0003525400186146743,0.004230427233735486,0.009342336988078237,-0.20456584256804966,,,,
com_0.6914_0.1635_0.145,0.009518527512945745,0.0045556775921079115,-0.021556014337326998,0.0012338900651493179,0.111,-0.2045658425676448,-0.21778656577096211,0.04859629504534873,0.007579636895014728,0.0006177266296415997,0.014453981794271271,0.01568784536460868,0.004054236708876297,-0.010671498009281202,0.12362789559551546,0.006874609847419182,0.03289657263885925,0.008284663942610274,0.0003525400186130187,0.0042304272337360385,0.009342336988083944,,,,,
com_0.0716_0.5254_0.4029,0.009518527512938392,0.004555677592103857,-0.22612185690487507,0.0012338900651469586,0.111,,-0.013220723203036466,0.04859629504512764,0.007579636895010166,0.0006177266296379539,0.014453981794263245,0.015687845364593025,0.004054236708870751,-0.010671498008925827,0.12362789559538519,0.006874609847411721,0.03289657263873465,0.008284663942602884,0.0003525400186145141,0.004230427233732134,0.00934233698807701,-0.20456584256822774,,,,
com_0.1591_0.3803_0.4607,0.009518527512937358,0.00455567759210656,-0.22612185690506337,0.0012338900651567286,0.111,,-0.013220723202921114,0.048596295045155745,0.007579636895007701,0.0006177266296393431,0.01445398179427193,0.015687845364595537,0.004054236708870657,-0.010671498008981525,0.12362789559545609,0.006874609847416224,0.032896572638772624,0.008284663942605724,0.00035254001861174044,0.004230427233735066,0.009342336988079496,-0.20456584256824595,,,,
com_0.5058_0.2429_0.2513,0.009518527512936395,0.0045556775921060735,-0.22612185690476627,0.001233890065153176,0.111,,-0.01322072320333545,0.04859629504540315,0.00757963689501031,0.0006177266296406356,0.01445398179426518,0.015687845364596605,0.004054236708873084,-0.010671498009316284,0.12362789559558374,0.0068746098474134106,0.032896572638834144,0.008284663942603639,0.00035254001861372263,0.004230427233730555,0.009342336988075352,-0.20456584256846394,,,,
com_0.5213_0.2365_0.2422,0.009518527512932135,0.004555677592103615,-0.22612185690492814,0.001233890065144072,0.111,,-0.01322072320306611,0.04859629504530817,0.007579636895009884,0.0006177266296396886,0.014453981794266338,0.015687845364594586,0.004054236708873898,-0.010671498009246452,0.1236278955953842,0.006874609847412552,0.03289657263884613,0.008284663942603774,0.0003525400186146311,0.0042304272337333184,0.009342336988072714,-0.20456584256773958,,,,
com_0.7426_0.0659_0.1915,0.009518527512936614,0.004555677592107087,-0.021556014335750828,0.0012338900651458484,0.111,-0.20456584256954302,-0.2177865657713296,0.048596295045008155,0.007579636895009651,0.0006177266296380935,0.014453981794265547,0.015687845364594378,0.004054236708874258,-0.010671498008392719,0.12362789559532544,0.0068746098474142415,0.03289657263880291,0.008284663942605061,0.0003525400186124509,0.004230427233733524,0.009342336988080069,,,,,
com_0.5915_0.2991_0.1094,0.009518527512935308,0.004555677592105503,-0.2261218569051587,0.0012338900651408108,0.111,,-0.013220723202681306,0.04859629504510941,0.007579636895008337,0.0006177266296381208,0.01445398179426393,0.015687845364593365,0.004054236708871674,-0.010671498008850061,0.12362789559534415,0.006874609847412358,0.032896572638745854,0.008284663942604317,0.0003525400186128892,0.004230427233731089,0.009342336988075892,-0.204565842568735,,,,
com_0.2692_0.2472_0.4836,0.009518527512936619,0.004555677592103063,-0.2261218569049006,0.0012338900651447382,0.111,,-0.013220723203071355,0.048596295045249316,0.007579636895012236,0.0006177266296306717,0.014453981794272795,0.015687845364603454,0.004054236708875919,-0.0106714980090384,0.12362789559549942,0.006874609847419845,0.03289657263884454,0.008284663942611499,0.00035254001861569333,0.00423042723373558,0.009342336988076958,-0.20456584256815757,,,,
com_0.2313_0.2331_0.5356,0.009518527512939383,0.004555677592098402,-0.021556014337512863,0.0012338900651499738,0.111,-0.20456584256737975,-0.2177865657704663,0.048596295045229075,0.007579636894999602,0.0006177266296411935,0.014453981794267712,0.01568784536459785,0.004054236708875304,-0.010671498009390986,0.12362789559533167,0.006874609847412826,0.03289657263901161,0.008284663942609212,0.00035254001861319094,0.004230427233733908,0.009342336988080778,,,,,
com_0.5136_0.1542_0.3323,0.009518527512935885,0.004555677592106233,-0.22612185690509,0.001233890065138743,0.111,,-0.013220723202463258,0.04859629504488765,0.007579636895004575,0.0006177266296404089,0.01445398179426224,0.01568784536459383,0.004054236708872942,-0.010671498008612343,0.1236278955951369,0.006874609847409574,0.032896572638672246,0.008284663942604296,0.00035254001861174673,0.004230427233731355,0.009342336988072752,-0.2045658425686343,,,,
com_0.1508_0.0962_0.753,0.00951852751294631,0.004555677592107451,-0.021556014337645202,0.0012338900651490126,0.111,-0.2045658425674991,-0.2177865657704977,0.04859629504521861,0.007579636895009531,0.000617726629642418,0.014453981794272791,0.01568784536460266,0.004054236708876206,-0.010671498009218364,0.12362789559533834,0.006874609847412582,0.03289657263870987,0.008284663942606478,0.0003525400186122624,0.004230427233730272,0.009342336988081543,,,,,
com_0.3539_0.2197_0.4264,0.009518527512933946,0.004555677592104101,-0.021556014337043985,0.0012338900651553304,0.111,-0.20456584256815846,-0.21778656577096764,0.04859629504518445,0.007579636895004188,0.0006177266296399466,0.01445398179426913,0.015687845364599617,0.004054236708872168,-0.01067149800904331,0.12362789559533403,0.006874609847412413,0.03289657263873186,0.008284663942602024,0.0003525400186083544,0.004230427233729855,0.009342336988076258,,,,,
com_0.3858_0.2557_0.3585,0.009518527512939417,0.004555677592108791,-0.2261218569048682,0.0012338900651508167,0.111,,-0.013220723203024642,0.04859629504514871,0.007579636895007769,0.0006177266296405017,0.014453981794266015,0.01568784536459639,0.00405423670887353,-0.01067149800891378,0.1236278955954128,0.00687460984741159,0.03289657263883151,0.008284663942603947,0.0003525400186159712,0.004230427233730418,0.009342336988077436,-0.20456584256828458,,,,
com_0.5952_0.0699_0.3349,0.009518527512951097,0.004555677592113163,-0.22612185690452336,0.0012338900651576168,0.111,,-0.013220723203917761,0.04859629504542022,0.007579636895019156,0.000617726629633578,0.014453981794283767,0.01568784536462076,0.004054236708878492,-0.010671498009604052,0.12362789559551535,0.006874609847422098,0.03289657263881375,0.008284663942616212,0.00035254001861263865,0.004230427233737721,0.009342336988091867,-0.20456584256656773,,,,
com_0.1955_0.0158_0.7887,0.009518527512937735,0.004555677592112053,-0.22612185690473513,0.0012338900651360785,0.111,,-0.01322072320350004,0.04859629504533453,0.00757963689501291,0.0006177266296444265,0.014453981794263576,0.015687845364593018,0.004054236708867254,-0.010671498009359322,0.12362789559543215,0.006874609847416901,0.03289657263878354,0.00828466394260892,0.0003525400186100826,0.004230427233730458,0.009342336988074532,-0.20456584256769805,,,,
com_0.218_0.7428_0.0392,0.009518159096101785,0.004555501263536987,-0.22612331860580726,0.00123384230711987,0.111,,-0.013204647605760123,0.048589226152252155,0.007579343523389326,0.0006177027203853134,0.014453422349517568,0.015687238162870817,0.004054079788691962,-0.010655521080318347,0.1236229484249169,0.0068743437640306744,0.032895299369211026,0.008284343282748536,0.0003525263734699037,0.004230263494056017,0.009341975390738288,-0.2045992663712498,,,,
com_0.6357_0.2028_0.1616,0.009518527512935535,0.004555677592104984,-0.021556014335025964,0.0012338900651538503,0.111,-0.20456584256721988,-0.2177865657727318,0.04859629504539519,0.007579636895005497,0.0006177266296380472,0.014453981794260636,0.015687845364596806,0.004054236708871591,-0.010671498009416441,0.12362789559564491,0.0068746098474127635,0.032896572638741725,0.008284663942605118,0.0003525400186113242,0.0042304272337312316,0.009342336988075893,,,,,
com_0.585_0.2821_0.1329,0.009518527512956773,0.004555677592113458,-0.22612185690517417,0.001233890065150948,0.111,,-0.013220723202897355,0.04859629504528591,0.007579636895025709,0.0006177266296394534,0.014453981794291892,0.015687845364627893,0.004054236708880602,-0.010671498009222607,0.12362789559554074,0.00687460984742698,0.03289657263860038,0.00828466394262066,0.00035254001861469955,0.004230427233740057,0.009342336988095428,-0.20456584256802723,,,,
