,A,B,C,sample
B,0.002895355735428688,-0.024280164951387122,0.01670987558689476,com_0.0921_0.3766_0.5313
C,0.00789241507414564,0.03228864433908915,-0.03425177083371676,com_0.0921_0.3766_0.5313
A,-0.03725198433725318,0.03055341029487964,0.05941107056060149,com_0.5715_0.1455_0.283
B,0.0019395156537560868,-0.00948475111193091,0.0009602349369347389,com_0.5715_0.1455_0.283
C,-0.00015148274806968398,-3.856911548021612e-05,-0.018443087437078884,com_0.5715_0.1455_0.283
A,-0.02402011511329661,0.010291476795500971,0.009191291710424265,com_0.2902_0.3749_0.3349
B,0.017199001574912012,-0.031036322357042873,0.01984710907816426,com_0.2902_0.3749_0.3349
C,0.005126363496653241,0.006623759679954898,-0.027718460437772957,com_0.2902_0.3749_0.3349
A,-0.03251495262746211,0.031182608375209888,0.012393603833996465,com_0.4434_0.3983_0.1583
B,0.023274776848493793,-0.029210653218210984,0.008310532235309826,com_0.4434_0.3983_0.1583
C,-0.004334465620336046,-0.003893979904164884,-0.01160984544352655,com_0.4434_0.3983_0.1583
A,-0.020159554732161987,0.0048584517563842605,0.008332843035904203,com_0.2604_0.2724_0.4672
B,0.005228483053832514,-0.021085850862088768,0.009379532797851309,com_0.2604_0.2724_0.4672
C,0.021243661113019785,0.022219770026914148,-0.03616483076443428,com_0.2604_0.2724_0.4672
A,-0.03373459925814514,0.14315444319410806,0.031860756034591244,com_0.7855_0.1754_0.0392
B,0.0016827110851867638,-0.00753231021222273,-1.8106948136507395e-05,com_0.7855_0.1754_0.0392
C,-0.0063542161446165125,-0.001418838068339547,-0.0017837507068133892,com_0.7855_0.1754_0.0392
A,-0.0288581487122333,0.02695800893173894,0.003720060877782058,com_0.4561_0.4779_0.066
B,0.03103372997199509,-0.030237379460517903,0.0044871635119200885,com_0.4561_0.4779_0.066
C,-0.005262464059122566,-0.0055139754195500275,-0.004172596353275231,com_0.4561_0.4779_0.066
A,-0.03753720705633376,0.03784332361681471,0.042444023630012734,com_0.518_0.2272_0.2548
B,0.005812841123238148,-0.016461612158076084,0.002859078886258557,com_0.518_0.2272_0.2548
C,-0.0009819988981614389,-0.00043064698397277806,-0.018462888262828648,com_0.518_0.2272_0.2548
A,-0.015847742559019436,0.0025672958202446992,0.005375447232328676,com_0.2216_0.2516_0.5268
B,0.003071495110744612,-0.01799544870636535,0.007302705550885309,com_0.2216_0.2516_0.5268
C,0.028661074850447266,0.032545260021716135,-0.037679173621333426,com_0.2216_0.2516_0.5268
A,-0.03077843870517371,0.00201762996392735,0.03634905988798945,com_0.5293_0.0248_0.4459
B,3.936191342751583e-05,-0.0014391748761144823,3.315849822685055e-05,com_0.5293_0.0248_0.4459
C,0.011782879160565862,0.0005509580072704946,-0.025927774084752914,com_0.5293_0.0248_0.4459
A,-0.03150569111981271,0.012666921647744796,0.026361186576026808,com_0.4109_0.1912_0.3979
B,0.00352062721551865,-0.014661121949701643,0.0034095110936733612,com_0.4109_0.1912_0.3979
C,0.013664071168694114,0.006358553219482234,-0.030511325627117888,com_0.4109_0.1912_0.3979
A,-0.0008530660524514377,-2.3696009994696177e-05,-1.0892085850040811e-05,com_0.0168_0.6736_0.3096
B,0.0040256057054035375,-0.034165247997872225,0.07410868773177752,com_0.0168_0.6736_0.3096
C,-1.8835604699039897e-05,-0.0007543611829901389,-0.015704367457248042,com_0.0168_0.6736_0.3096
A,-0.017400651501784478,0.0045319795533134075,0.005193470037741739,com_0.2207_0.3631_0.4161
B,0.010341186844558089,-0.028628576093212288,0.019497292743743642,com_0.2207_0.3631_0.4161
C,0.01019548555961217,0.016774212972603002,-0.032807220424596904,com_0.2207_0.3631_0.4161
A,-0.0339711173640016,0.00785005983298617,0.049802659675732504,com_0.5652_0.0592_0.3756
B,0.00025847998814669537,-0.0035576802304067407,0.00017173688094814649,com_0.5652_0.0592_0.3756
C,0.005539988540218102,0.0005801842832592764,-0.02257077530273286,com_0.5652_0.0592_0.3756
A,-0.029828410776829156,0.023864189112500205,0.009489747128218526,com_0.3993_0.4298_0.1709
B,0.029199972498521066,-0.03210157096737356,0.012496447563355502,com_0.3993_0.4298_0.1709
C,-0.003630774953103006,-0.0039074686444046,-0.01276539459864014,com_0.3993_0.4298_0.1709
A,-0.026669936457677634,0.00659847217013311,0.01820004623890551,com_0.3625_0.1696_0.4679
B,0.002190539296044597,-0.012479397394008041,0.0028271690907330574,com_0.3625_0.1696_0.4679
C,0.024426391952236403,0.01142959798761366,-0.03442093923633737,com_0.3625_0.1696_0.4679
A,-0.025669505606710427,0.0020202782749973165,0.020244961079468708,com_0.4208_0.0526_0.5266
B,0.0001560185103169076,-0.003205919186291313,0.00019526164623352715,com_0.4208_0.0526_0.5266
C,0.027162414480383153,0.0033923717357804994,-0.03212612345816667,com_0.4208_0.0526_0.5266
A,-0.0167092625614623,0.005228660655445028,0.003696524790879889,com_0.2172_0.4586_0.3242
B,0.02307211749805835,-0.035272710695307734,0.03443278684248093,com_0.2172_0.4586_0.3242
C,0.00234014078738691,0.0049399612158252115,-0.024936873527973337,com_0.2172_0.4586_0.3242
A,-0.015566799544813988,0.004429040582902388,0.003293641542741716,com_0.2039_0.4566_0.3395
B,0.020687849749414646,-0.03485633750713142,0.03444803427705014,com_0.2039_0.4566_0.3395
C,0.0028461325268432404,0.006372906365607327,-0.02592080137796892,com_0.2039_0.4566_0.3395
A,-0.030982269858118847,0.006830108814344837,0.0311582725210613,com_0.4642_0.0963_0.4394
B,0.0007035186436644206,-0.006428453545168081,0.0006659086207384327,com_0.4642_0.0963_0.4394
C,0.0156450671844248,0.0032461658864058876,-0.029325961394530586,com_0.4642_0.0963_0.4394
A,-0.0196656410265738,0.0022113719473805388,0.00999698326048113,com_0.3051_0.1259_0.569
B,0.0007473629693102966,-0.008112384497192452,0.0013937316527593904,com_0.3051_0.1259_0.569
C,0.04357164796088307,0.01797398625068717,-0.03667378167912423,com_0.3051_0.1259_0.569
A,-0.02522456895835988,0.0096580876061232,0.012140958458715767,com_0.3054_0.3078_0.3869
B,0.00983472721658097,-0.025421011326384694,0.012459287909885743,com_0.3054_0.3078_0.3869
C,0.011457027907539545,0.011546252254584954,-0.03195616514145036,com_0.3054_0.3078_0.3869
A,-0.029244576585320946,0.008893680714347705,0.02267028359858364,com_0.3919_0.1714_0.4368
B,0.002493742496613903,-0.01278823030649656,0.0027796629363032246,com_0.3919_0.1714_0.4368
C,0.01912519024321306,0.008363169037540323,-0.03259761812883914,com_0.3919_0.1714_0.4368
A,-0.03704701613274717,0.07761080435250786,0.07524537522788009,com_0.6739_0.1656_0.1605
B,0.002116784571965173,-0.00910337336607147,0.0005042935456337459,com_0.6739_0.1656_0.1605
C,-0.005449319549966053,-0.0013390333555117805,-0.008825919928810638,com_0.6739_0.1656_0.1605
A,-0.036428734909514086,0.062103985247347976,0.021917100504487613,com_0.5867_0.3055_0.1078
B,0.009557440090080499,-0.01897172346528703,0.0017565799403657587,com_0.5867_0.3055_0.1078
C,-0.006153237931706124,-0.0032045452236121423,-0.006695305760526668,com_0.5867_0.3055_0.1078
A,-0.024148277902918926,0.013471415437505525,0.006124004688774207,com_0.3173_0.4693_0.2134
B,0.036379338194838406,-0.03571602683819926,0.024459864955352628,com_0.3173_0.4693_0.2134
C,-0.0018258075742661785,-0.002700424129022806,-0.01623623863781575,com_0.3173_0.4693_0.2134
A,-0.035886829327643706,0.024555206189757723,0.037797737380416876,com_0.4764_0.2062_0.3174
B,0.004657134754959526,-0.015535072723676529,0.0031032675764681265,com_0.4764_0.2062_0.3174
C,0.004030504887719555,0.0017447678639665558,-0.023913079550880217,com_0.4764_0.2062_0.3174
A,-0.03280318702665334,0.03213320306723266,0.012802514028309987,com_0.4486_0.3943_0.1571
B,0.022575475225663902,-0.028833505445995333,0.007906049849346754,com_0.4486_0.3943_0.1571
C,-0.004409111740945139,-0.0038755425588038704,-0.011487848168124527,com_0.4486_0.3943_0.1571
A,-0.02664642989806942,0.01522245883052642,0.009595259821581291,com_0.3295_0.4112_0.2592
B,0.025635038238613007,-0.03325273975625886,0.020164817867259925,com_0.3295_0.4112_0.2592
C,0.00014542651777200294,0.00018148135297554185,-0.02096039025628716,com_0.3295_0.4112_0.2592
A,-0.02125867272165324,0.008858542084275299,0.005966407484882627,com_0.2669_0.438_0.295
B,0.025770140328284733,-0.03488758274115213,0.028484078571692245,com_0.2669_0.438_0.295
C,0.0016450981626181006,0.0026997686551173267,-0.023497493471890944,com_0.2669_0.438_0.295
A,-0.01620629540962052,0.000488975959697986,0.007423340516710494,com_0.3029_0.0431_0.654
B,5.789439730841464e-05,-0.002304549664331897,0.000124983017902619,com_0.3029_0.0431_0.654
C,0.05684830805700367,0.008083880150009687,-0.03498631656566347,com_0.3029_0.0431_0.654
A,-0.0298340791230532,0.006974308100571376,0.026632874824811505,com_0.4312_0.118_0.4508
B,0.0010684858013520065,-0.008168581338688568,0.00111717105397547,com_0.4312_0.118_0.4508
C,0.01888162959780397,0.005169796813001249,-0.03119346047992222,com_0.4312_0.118_0.4508
A,-0.025525310059371507,0.014050113237125288,0.008325653897069695,com_0.3192_0.4275_0.2533
B,0.028085136181607327,-0.03417936026488868,0.022284760253371564,com_0.3192_0.4275_0.2533
C,-0.00020244493314024864,-0.00027108145956469126,-0.020253610713873008,com_0.3192_0.4275_0.2533
A,-0.01763229445707545,0.005285263225467622,0.00471199731728492,com_0.2229_0.4108_0.3663
B,0.016186762692156662,-0.032492963544370985,0.026593708617660385,com_0.2229_0.4108_0.3663
C,0.005407383207300508,0.009964778313702002,-0.028968615279554032,com_0.2229_0.4108_0.3663
A,-0.031020923171324016,0.020647563741770823,0.016265333536577678,com_0.377_0.3485_0.2745
B,0.01732252503381481,-0.028676172205209165,0.012614551585365487,com_0.377_0.3485_0.2745
C,0.0012740715855954626,0.0011777694683179456,-0.022589953531824705,com_0.377_0.3485_0.2745
A,-0.00863692336790595,0.0003740690455119669,0.0019233399726933942,com_0.1654_0.1359_0.6987
B,0.0003093691325334741,-0.007096925994820649,0.0013070508225829294,com_0.1654_0.1359_0.6987
C,0.07286025436276931,0.059868984709845835,-0.03649005856898265,com_0.1654_0.1359_0.6987
A,-0.029777572224695723,0.018637924270385863,0.014315920983498515,com_0.3609_0.3615_0.2777
B,0.018768024758581137,-0.029827971783000628,0.014440251407372977,com_0.3609_0.3615_0.2777
C,0.0014531468297736723,0.001455606330429824,-0.02291107534005285,com_0.3609_0.3615_0.2777
A,-0.024663547009724247,0.011894925779138268,0.00878677183507828,com_0.301_0.402_0.297
B,0.02229041150026995,-0.03293488882602034,0.021988032255964584,com_0.301_0.402_0.297
C,0.002284255631040323,0.0030503197791824643,-0.024328975138018172,com_0.301_0.402_0.297
A,-0.00990911166632195,0.0017817614643949875,0.0013253292342699924,com_0.141_0.4926_0.3664
B,0.015600160961916031,-0.0346234410169367,0.04054513965390599,com_0.141_0.4926_0.3664
C,0.002215582208139737,0.007741468921536231,-0.02575398530684492,com_0.141_0.4926_0.3664
A,-0.03314857023666238,0.028316460297471174,0.01725950063123964,com_0.4219_0.3592_0.2189
B,0.018933669090602137,-0.02822553775017543,0.009826559065890337,com_0.4219_0.3592_0.2189
C,-0.0021218453040502613,-0.0018067212040171025,-0.017204081354205043,com_0.4219_0.3592_0.2189
A,-0.02274000098529605,0.012037177624721396,0.005026214968230063,com_0.3059_0.4897_0.2045
B,0.04027984531480072,-0.03640399684807164,0.026925437766775757,com_0.3059_0.4897_0.2045
C,-0.0020213446977572214,-0.0032359288838079217,-0.015200765458894434,com_0.3059_0.4897_0.2045
A,-0.03578941176981261,0.019766659830992767,0.04582884001176589,com_0.5153_0.1461_0.3387
B,0.0020084492075811353,-0.010145517090375299,0.0013200368519039225,com_0.5153_0.1461_0.3387
C,0.004769784038703685,0.0013521296661404177,-0.023522298829433935,com_0.5153_0.1461_0.3387
A,-0.026428638447492138,0.008674706323525926,0.015637832783024615,com_0.3332_0.2379_0.4289
B,0.005072306999227054,-0.018874343830477203,0.006530168499528172,com_0.3332_0.2379_0.4289
C,0.01845205385443563,0.013177765836279616,-0.034024648410132134,com_0.3332_0.2379_0.4289
A,-0.037628132623477854,0.041936896522753744,0.03987104070439195,com_0.5214_0.2453_0.2332
B,0.00693997317725599,-0.017702628206395375,0.0031041604254324028,com_0.5214_0.2453_0.2332
C,-0.002175213681814496,-0.0010233566322381399,-0.016830578042653775,com_0.5214_0.2453_0.2332
A,-0.02110084673015086,0.0007122221919691782,0.013169284519539366,com_0.3736_0.0321_0.5943
B,4.423647514395848e-05,-0.001815361179382021,7.037044007397047e-05,com_0.3736_0.0321_0.5943
C,0.03889345548466755,0.003346105545415772,-0.03356677639210054,com_0.3736_0.0321_0.5943
A,-0.024187696888147557,0.014132292383731392,0.005489191958618427,com_0.3272_0.4846_0.1882
B,0.03985500705676274,-0.03581785806609366,0.022923651021169486,com_0.3272_0.4846_0.1882
C,-0.0025769543244421253,-0.0038160303011233743,-0.013912187286222814,com_0.3272_0.4846_0.1882
A,-0.0003991080077740079,-3.667657379068101e-05,-2.0505709560265234e-05,com_0.0076_0.6365_0.3559
B,0.0012762031405503728,-0.033377395543076505,0.05967161281591103,com_0.0076_0.6365_0.3559
C,9.258294474180607e-06,0.0007742501818463407,-0.018661154577682932,com_0.0076_0.6365_0.3559
A,-0.03175582815497123,0.03741906391994401,0.004830773660827173,com_0.5149_0.4288_0.0564
B,0.02177131641137199,-0.02644512503048474,0.0022936557392098968,com_0.5149_0.4288_0.0564
C,-0.0058601571412287105,-0.0048801334979026514,-0.003569535890970332,com_0.5149_0.4288_0.0564
A,-0.00854313229108701,0.0007845635304326061,0.0015116300931843837,com_0.1322_0.2965_0.5713
B,0.0021842809072475846,-0.019152983999988944,0.009435071951566378,com_0.1322_0.2965_0.5713
C,0.01978756642115111,0.044362059508272864,-0.03690233600112186,com_0.1322_0.2965_0.5713
A,-0.03484200353548828,0.05265203146745026,0.011642651712266295,com_0.5653_0.356_0.0787
B,0.013557665698985595,-0.021943977454710075,0.001888138780387203,com_0.5653_0.356_0.0787
C,-0.006243043926391554,-0.00393195572139993,-0.0048523501097849225,com_0.5653_0.356_0.0787
A,-0.005382506796953208,0.0004833602270633078,0.0004117421822380611,com_0.083_0.4952_0.4218
B,0.007141355892676493,-0.032115096753852664,0.03629608454662231,com_0.083_0.4952_0.4218
C,0.002050571303759417,0.01223487479812558,-0.02735669853777099,com_0.083_0.4952_0.4218
A,-0.02411869000170733,0.012976008162752253,0.006595121217240513,com_0.3108_0.457_0.2323
B,0.0334619383038465,-0.035466488735966174,0.025009052900132937,com_0.3108_0.457_0.2323
C,-0.0011437908775099696,-0.001681942355509114,-0.018026020747912076,com_0.3108_0.457_0.2323
A,-0.03108045626390681,0.012570756611149106,0.024831925926411983,com_0.4005_0.2015_0.398
B,0.003957009273756227,-0.015633455058297267,0.003931729564121789,com_0.4005_0.2015_0.398
C,0.013907031200494146,0.006995230231138835,-0.030881895974158847,com_0.4005_0.2015_0.398
A,-0.03808141229227927,0.054440254888417264,0.04979923335684942,com_0.5787_0.22_0.2013
B,0.004912013321653613,-0.014480627711026818,0.0017085842009530658,com_0.5787_0.22_0.2013
C,-0.00399270142053456,-0.0015182426105319613,-0.013246156911199777,com_0.5787_0.22_0.2013
A,-0.00018390311478336415,-2.05638587877908e-06,-3.462557986700851e-05,com_0.0058_0.0557_0.9384
B,6.489873115308282e-07,-0.0017587691225011727,0.00010445150984853338,com_0.0058_0.0557_0.9384
C,0.039381983809238505,0.3766352506330817,-0.029613257524637737,com_0.0058_0.0557_0.9384
A,-0.004820115711159863,0.0003617747417292705,0.0003461775876338821,com_0.075_0.4727_0.4523
B,0.005123563098319238,-0.030399359061046745,0.03092001936681776,com_0.075_0.4727_0.4523
C,0.0025675353033780945,0.016192853443311866,-0.029088754883146394,com_0.075_0.4727_0.4523
A,-0.02509045135878529,0.005507357554904158,0.015847208767654747,com_0.3453_0.1689_0.4859
B,0.002013477583552588,-0.01226998680447999,0.002833295857902353,com_0.3453_0.1689_0.4859
C,0.02768096126800786,0.013536824213830994,-0.03530641338837465,com_0.3453_0.1689_0.4859
A,-0.020210395879938295,0.006703568913683001,0.006625838195773646,com_0.2492_0.3776_0.3732
B,0.014305871210655262,-0.030615109210414753,0.021419535630094178,com_0.2492_0.3776_0.3732
C,0.007284417442553648,0.011034580265365353,-0.030260114065259743,com_0.2492_0.3776_0.3732
A,-0.010229395565074418,0.0003883978408731788,0.0027990302474684772,com_0.1994_0.0976_0.7031
B,0.0001823044353794663,-0.005005493666589752,0.0006428726749281091,com_0.1994_0.0976_0.7031
C,0.08114003214226588,0.039703804012180155,-0.036072621453637925,com_0.1994_0.0976_0.7031
A,-0.035193319953014966,0.020178682400351672,0.03787462136698957,com_0.4746_0.1826_0.3428
B,0.0034249553347318676,-0.01354333786549723,0.0024738643507637575,com_0.4746_0.1826_0.3428
C,0.006245763480225958,0.0024035380905509784,-0.025420331393425345,com_0.4746_0.1826_0.3428
A,-0.005849821196865597,0.00045778369882126455,0.0006074437883113182,com_0.0902_0.391_0.5188
B,0.0032248552024181053,-0.025349224740405348,0.018542918141003235,com_0.0902_0.391_0.5188
C,0.0068030130562340314,0.029479722736776997,-0.03363647317437442,com_0.0902_0.391_0.5188
A,-0.037435606083270845,0.05984337462831625,0.03324632165546543,com_0.5739_0.2739_0.1522
B,0.007967284901580433,-0.017866992330282296,0.0021125376324213595,com_0.5739_0.2739_0.1522
C,-0.005393210646928541,-0.0025740321405037844,-0.009926107584939685,com_0.5739_0.2739_0.1522
